218	?	?	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#184.562#184.75
219	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#184.75#184.938
220	просто	просто	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#184.938#185.126
221	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#185.126#185.314
222	знал	знать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#185.314#185.51
223	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#188.855#189.105
224	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#189.105#189.355
225	к	к	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#189.355#189.605
226	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#189.605#189.855
227	#цокает#	#цокает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#190.28#190.67
228	Андрей	Андрей	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#190.67#191.06
229	Сергеевич	Сергеевич	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#191.06#191.45
230	грех	грех	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#192.229#192.459
231	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#192.459#192.689
232	поговорить	говорить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#192.689#192.919
233	с	с	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#192.919#193.149
234	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#193.149#193.379
235	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#193.379#193.609
236	грех	грех	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#193.609#193.84
237	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#196.982#197.269
238	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#197.269#197.556
239	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#197.556#197.843
240	честно	честно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#197.843#198.13
241	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#198.13#198.417
242	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#198.417#198.704
243	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#198.704#198.991
244	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#198.991#199.278
245	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#199.278#199.565
246	неожиданно	неожиданно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#199.565#199.86
247	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#201.02#201.388
248	русский	русский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#201.388#201.756
249	режиссёр	режиссёр	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#201.756#202.124
250	да	да	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#207.13#207.473
251	потому...	потому...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#207.473#207.816
252	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#207.816#208.159
253	пригласили	пригласить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#208.159#208.502
254	сего...	сего..траница	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#208.502#208.845
255	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#208.845#209.188
256	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#209.188#209.531
257	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#209.531#209.874
258	на	на	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#209.874#210.217
259	исповеди	исповедь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#210.217#210.56
260	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#210.56#210.903
261	набирали	набирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#210.903#211.246
262	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#211.246#211.59
263	пошли	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#212.016#212.36
264	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#213.43#213.695
265	выбрал	выбрать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#213.695#213.96
266	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#213.96#214.225
267	невинных	невинный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#214.225#214.49
268	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#214.49#214.755
269	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#214.755#215.02
270	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#215.556#215.924
271	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#215.924#216.292
272	безгрешны	безгрешный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@iau1978m-words#@iau1978m#216.292#216.66
273	хотели	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#217.156#217.414
274	бы	бы	AUX	_	_	_	_	_	@iau1978m-words#@iau1978m#217.414#217.672
275	грешников	грешник	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#217.672#217.93
276	тут	тут	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#217.93#218.188
277	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#218.188#218.446
278	пусть	пусть	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#218.446#218.704
279	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#218.704#218.962
280	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#218.962#219.22
281	могли	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#219.22#219.478
282	бы	бы	AUX	_	_	_	_	_	@iau1978m-words#@iau1978m#219.478#219.736
283	пригласить	пригласить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#219.736#219.997
284	#вздох#	#вздох#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#221.225#221.85
285	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#223.634#223.854
286	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iau1978m-words#@iau1978m#223.854#224.074
287	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#224.074#224.294
288	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#224.294#224.514
289	что	что	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#224.514#224.734
290	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#224.734#224.954
291	для	для	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#224.954#225.174
292	начала	начало	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#225.174#225.4
293	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#225.77#226.163
294	русский	русский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#226.163#226.556
295	режиссёр	режиссёр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#226.556#226.95
296	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#227.313#227.566
297	прекрасно	прекрасно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#227.566#227.819
298	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#227.819#228.072
299	фильмы	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.072#228.325
300	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#228.325#228.578
301	русских	русский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.578#228.831
302	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.831#229.084
303	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#229.084#229.337
304	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#229.337#229.59
305	самых	самый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#229.59#229.843
306	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#229.843#230.096
307	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#230.096#230.349
308	от	от	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#230.349#230.602
309	русской	русский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#230.602#230.855
310	классики	классик	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#230.855#231.108
311	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#231.108#231.361
312	до	до	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#231.361#231.614
313	почтальонов	почтальон	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#231.614#231.867
314	самых	самый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#231.867#232.12
315	простых	простой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#232.12#232.373
316	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#232.373#232.626
317	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#232.626#232.879
318	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#232.879#233.132
319	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#233.132#233.385
320	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#233.385#233.638
321	поехали	поехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#233.638#233.891
322	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#233.891#234.144
323	Италию	Италия	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#234.144#234.397
324	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#234.397#234.65
325	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#234.65#234.903
326	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#234.903#235.156
327	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#235.156#235.409
328	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#235.409#235.662
329	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#235.662#235.915
330	котором	который	PRON	_	Case=Loc	_	_	_	@iau1978m-words#@iau1978m#235.915#236.168
331	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#236.168#236.421
332	одного	один	NUM	_	Case=Gen|Gender=Neut	_	_	_	@iau1978m-words#@iau1978m#236.421#236.674
333	слова	слово	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#236.674#236.927
334	по-русски	по-русски	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#236.927#237.18
335	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#237.18#237.433
336	никто	никто	PRON	_	Case=Nom	_	_	_	@iau1978m-words#@iau1978m#237.433#237.686
337	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#237.686#237.939
338	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#237.939#238.226
339	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#240.916#241.17
340	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#241.17#241.425
341	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#241.699#242.077
342	стариком	старик	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#242.077#242.455
343	называть	называть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#242.455#242.833
344	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#247.893#248.072
345	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#248.072#248.251
346	неплохо	неплохой	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iau1978m-words#@iau1978m#248.251#248.43
347	да	да	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#248.43#248.611
348	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#250.951#251.128
349	да	да	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.128#251.305
350	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#251.305#251.482
351	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.482#251.659
352	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#251.659#251.836
353	же	же	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.836#252.018
354	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#254.814#255.105
355	как	как	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#255.105#255.396
356	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#255.396#255.687
357	реагировали	реагировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#255.687#255.981
358	но	но	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#262.14#262.289
359	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#262.289#262.439
360	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#262.99#263.203
361	как	как	SCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#263.203#263.416
362	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#263.416#263.629
363	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#263.629#263.842
364	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#263.842#264.055
365	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#264.055#264.268
366	у	у	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#264.268#264.481
367	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#264.481#264.694
368	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#264.694#264.907
369	одного	один	NUM	_	Case=Gen|Gender=Masc	_	_	_	@iau1978m-words#@iau1978m#264.907#265.12
370	актера	актер	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#265.12#265.342
371	которые	который	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#265.921#266.139
372	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#266.139#266.357
373	по-русски	по-русски	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#266.357#266.575
374	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#266.575#266.793
375	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#266.793#267.011
376	та	тот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#267.011#267.229
377	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#267.229#267.447
378	актриса	актриса	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#267.447#267.665
379	которая	который	PRON	_	Case=Nom	_	_	_	@iau1978m-words#@iau1978m#267.665#267.883
380	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#267.883#268.101
381	по-русски	по-русски	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#268.101#268.319
382	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#268.319#268.537
383	Юлия	Юлия	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#268.537#268.755
384	Высоцкая	Высоцкая	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#268.755#268.973
385	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#268.973#269.191
386	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#269.191#269.409
387	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#269.409#269.627
388	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#269.627#269.845
389	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#269.845#270.063
390	одного	один	NUM	_	Case=Gen|Gender=Neut	_	_	_	@iau1978m-words#@iau1978m#270.063#270.281
391	слова	слово	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#270.281#270.518
392	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#278.527#278.677
393	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#278.677#278.827
394	для	для	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#278.827#278.977
395	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#278.977#279.127
396	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@iau1978m-words#@iau1978m#279.127#279.277
397	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#279.277#279.427
398	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#279.427#279.578
399	так	так	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#289.759#289.935
400	молодец	молодец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#299.971#300.388
401	у	у	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#301.35#301.615
402	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#301.615#301.88
403	к	к	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#301.88#302.145
404	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#302.145#302.41
405	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#302.41#302.675
406	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#302.675#302.94
407	следующий	следующий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#302.94#303.205
408	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#303.205#303.47
409	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#303.89#304.165
410	честно	честно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#304.165#304.44
411	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#304.44#304.715
412	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#304.715#304.99
413	что	что	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#305.51#305.865
414	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#305.865#306.22
415	Микеланджело	Микеланджело	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#306.22#306.575
416	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#306.575#306.93
417	если	если	SCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#306.93#307.285
418	так	так	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#307.285#307.64
419	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#307.64#307.995
420	вспоминать	вспоминать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#307.995#308.35
421	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#308.35#308.705
422	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#308.705#309.06
423	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#309.06#309.415
424	его	он	DET	_	_	_	_	_	@iau1978m-words#@iau1978m#309.415#309.77
425	внешность	внешность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#309.77#310.125
426	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#310.125#310.48
427	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#310.48#310.835
428	особенно	особенно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#310.835#311.19
429	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#311.19#311.545
430	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#311.545#311.9
431	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#311.9#312.255
432	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#312.255#312.61
433	посмотрев	смотреть	VERB	_	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#312.61#312.965
434	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#312.965#313.33
435	смотрите	смотреть	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#315.79#316.031
436	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#316.031#316.272
437	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#316.272#316.513
438	щас	щас	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#316.513#316.754
439	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#316.754#316.998
