219	интернет	интернет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#184.374#184.562
220	?	?	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#184.562#184.75
221	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#184.75#184.938
222	просто	просто	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#184.938#185.126
223	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#185.126#185.314
224	знал	знать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#185.314#185.51
225	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#188.855#189.105
226	,	,	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#189.105#189.355
227	к	к	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#189.355#189.605
228	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#189.605#189.855
229	#цокает#	#цокает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#190.28#190.67
230	Андрей	Андрей	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#190.67#191.06
231	Сергеевич	Сергеевич	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#191.06#191.45
232	грех	грех	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#192.229#192.459
233	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#192.459#192.689
234	поговорить	говорить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#192.689#192.919
235	с	с	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#192.919#193.149
236	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#193.149#193.379
237	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#193.379#193.609
238	грех	грех	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#193.609#193.84
239	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#196.982#197.269
240	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#197.269#197.556
241	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#197.556#197.843
242	честно	честно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#197.843#198.13
243	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#198.13#198.417
244	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#198.417#198.704
245	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#198.704#198.991
246	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#198.991#199.278
247	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#199.278#199.565
248	неожиданно	неожиданно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#199.565#199.86
249	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#201.02#201.388
250	русский	русский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#201.388#201.756
251	режиссёр	режиссёр	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#201.756#202.124
252	да	да	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#207.13#207.473
253	потому...	потому...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#207.473#207.816
254	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#207.816#208.159
255	пригласили	пригласить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#208.159#208.502
256	сего...	сего..траница	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#208.502#208.845
257	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#208.845#209.188
258	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#209.188#209.531
259	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#209.531#209.874
260	на	на	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#209.874#210.217
261	исповеди	исповедь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#210.217#210.56
262	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#210.56#210.903
263	набирали	набирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#210.903#211.246
264	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#211.246#211.59
265	пошли	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#212.016#212.36
266	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#213.43#213.695
267	выбрал	выбрать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#213.695#213.96
268	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#213.96#214.225
269	невинных	невинный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#214.225#214.49
270	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#214.49#214.755
271	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#214.755#215.02
272	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#215.556#215.924
273	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#215.924#216.292
274	безгрешны	безгрешный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@iau1978m-words#@iau1978m#216.292#216.66
275	хотели	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#217.156#217.414
276	бы	бы	AUX	_	_	_	_	_	@iau1978m-words#@iau1978m#217.414#217.672
277	грешников	грешник	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#217.672#217.93
278	тут	тут	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#217.93#218.188
279	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#218.188#218.446
280	пусть	пусть	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#218.446#218.704
281	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#218.704#218.962
282	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iau1978m-words#@iau1978m#218.962#219.22
283	могли	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#219.22#219.478
284	бы	бы	AUX	_	_	_	_	_	@iau1978m-words#@iau1978m#219.478#219.736
285	пригласить	пригласить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#219.736#219.997
286	#вздох#	#вздох#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#221.225#221.85
287	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#223.634#223.854
288	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iau1978m-words#@iau1978m#223.854#224.074
289	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#224.074#224.294
290	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#224.294#224.514
291	что	что	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#224.514#224.734
292	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#224.734#224.954
293	для	для	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#224.954#225.174
294	начала	начало	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#225.174#225.4
295	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#225.77#226.163
296	русский	русский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#226.163#226.556
297	режиссёр	режиссёр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#226.556#226.95
298	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#227.313#227.561
299	прекрасно	прекрасно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#227.561#227.809
300	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#227.809#228.057
301	фильмы	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.057#228.305
302	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#228.305#228.553
303	русских	русский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.553#228.801
304	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#228.801#229.049
305	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#229.049#229.297
306	про	про	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#229.297#229.545
307	самых	самый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#229.545#229.793
308	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#229.793#230.041
309	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#230.041#230.289
310	от	от	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#230.289#230.537
311	русской	русский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#230.537#230.785
312	классики	классик	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#230.785#231.033
313	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#231.033#231.281
314	до	до	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#231.281#231.529
315	почтальонов	почтальон	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#231.529#231.777
316	самых	самый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#231.777#232.025
317	простых	простой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#232.025#232.273
318	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#232.273#232.521
319	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#232.521#232.769
320	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#232.769#233.017
321	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#233.017#233.265
322	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#233.265#233.513
323	поехали	поехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#233.513#233.761
324	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#233.761#234.009
325	Италию	Италия	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#234.009#234.257
326	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#234.257#234.505
327	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#234.505#234.753
328	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#234.753#235.001
329	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#235.001#235.249
330	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#235.249#235.497
331	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#235.497#235.745
332	котором	который	PRON	_	Case=Loc	_	_	_	@iau1978m-words#@iau1978m#235.745#235.993
333	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#235.993#236.241
334	одного	один	NUM	_	Case=Gen|Gender=Neut	_	_	_	@iau1978m-words#@iau1978m#236.241#236.489
335	слова	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#236.489#236.737
336	по	по	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#236.737#236.985
337	русски	русска	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#236.985#237.233
338	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#237.233#237.481
339	никто	никто	PRON	_	Case=Nom	_	_	_	@iau1978m-words#@iau1978m#237.481#237.729
340	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#237.729#237.977
341	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#237.977#238.226
342	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#240.916#241.17
343	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#241.17#241.425
344	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#241.699#242.077
345	стариком	старик	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#242.077#242.455
346	называть	называть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#242.455#242.833
347	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#247.893#248.072
348	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#248.072#248.251
349	неплохо	неплохой	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iau1978m-words#@iau1978m#248.251#248.43
350	да	да	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#248.43#248.611
351	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#250.951#251.128
352	да	да	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.128#251.305
353	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#251.305#251.482
354	ну	ну	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.482#251.659
355	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#251.659#251.836
356	же	же	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#251.836#252.018
357	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#254.814#255.105
358	как	как	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#255.105#255.396
359	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#255.396#255.687
360	реагировали	реагировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#255.687#255.981
361	но	но	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#262.14#262.289
362	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#262.289#262.439
363	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#262.99#263.203
364	как	как	SCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#263.203#263.416
365	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#263.416#263.629
366	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#263.629#263.842
367	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#263.842#264.055
368	снимаете	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#264.055#264.268
369	у	у	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#264.268#264.481
370	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#264.481#264.694
371	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#264.694#264.907
372	одного	один	NUM	_	Case=Gen|Gender=Masc	_	_	_	@iau1978m-words#@iau1978m#264.907#265.12
373	актера	актер	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#265.12#265.342
374	которые	который	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#265.921#266.12
375	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#266.12#266.319
376	по	по	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#266.319#266.518
377	русски	русска	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@iau1978m-words#@iau1978m#266.518#266.717
378	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#266.717#266.916
379	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#266.916#267.115
380	та	тот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#267.115#267.314
381	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#267.314#267.513
382	актриса	актриса	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#267.513#267.712
383	которая	который	PRON	_	Case=Nom	_	_	_	@iau1978m-words#@iau1978m#267.712#267.911
384	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#267.911#268.11
385	по	по	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#268.11#268.309
386	русски	русска	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#268.309#268.508
387	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#268.508#268.707
388	Юлия	Юлия	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#268.707#268.906
389	Высоцкая	Высоцкая	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#268.906#269.105
390	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#269.105#269.304
391	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#269.304#269.503
392	в	в	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#269.503#269.702
393	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#269.702#269.901
394	ни	ни	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#269.901#270.1
395	одного	один	NUM	_	Case=Gen|Gender=Neut	_	_	_	@iau1978m-words#@iau1978m#270.1#270.299
396	слова	слово	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#270.299#270.518
397	а	а	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#278.527#278.677
398	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#278.677#278.827
399	для	для	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#278.827#278.977
400	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#278.977#279.127
401	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@iau1978m-words#@iau1978m#279.127#279.277
402	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#279.277#279.427
403	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#279.427#279.578
404	так	так	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#289.759#289.935
405	молодец	молодец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#299.971#300.388
406	у	у	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#301.35#301.615
407	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#301.615#301.88
408	к	к	ADP	_	_	_	_	_	@iau1978m-words#@iau1978m#301.88#302.145
409	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@iau1978m-words#@iau1978m#302.145#302.41
410	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#302.41#302.675
411	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#302.675#302.94
412	следующий	следующий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#302.94#303.205
413	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#303.205#303.47
414	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#303.89#304.165
415	честно	честно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#304.165#304.44
416	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#304.44#304.715
417	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#304.715#304.99
418	что	что	PRON	_	Case=Acc	_	_	_	@iau1978m-words#@iau1978m#305.51#305.865
419	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#305.865#306.22
420	Микеланджело	Микеланджело	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#306.22#306.575
421	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#306.575#306.93
422	если	если	SCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#306.93#307.285
423	так	так	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#307.285#307.64
424	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#307.64#307.995
425	вспоминать	вспоминать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#307.995#308.35
426	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#308.35#308.705
427	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iau1978m-words#@iau1978m#308.705#309.06
428	вот	вот	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#309.06#309.415
429	его	он	DET	_	_	_	_	_	@iau1978m-words#@iau1978m#309.415#309.77
430	внешность	внешность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#309.77#310.125
431	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#310.125#310.48
432	не	не	PART	_	_	_	_	_	@iau1978m-words#@iau1978m#310.48#310.835
433	особенно	особенно	ADV	_	Degree=Pos	_	_	_	@iau1978m-words#@iau1978m#310.835#311.19
434	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#311.19#311.545
435	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#311.545#311.9
436	и	и	CCONJ	_	_	_	_	_	@iau1978m-words#@iau1978m#311.9#312.255
437	/	/	PUNCT	_	_	_	_	_	@iau1978m-words#@iau1978m#312.255#312.61
438	посмотрев	смотреть	VERB	_	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	_	_	_	@iau1978m-words#@iau1978m#312.61#312.965
439	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iau1978m-words#@iau1978m#312.965#313.33
